NUTS_3,LAU1_NAT_CODE,LAU1_NAME,CHANGE,LAU2_NAT_CODE,NAME_1,NAME_2_LAT,POP,AREA
DK013,223,Hørsholm,no,9080,Rungsted Sogn,,6442,5600000
DK011,185,Tårnby,no,9081,Korsvejens Sogn,,8261,1700000
DK022,360,Lolland,no,9082,Rødbyhavn Sogn,,1725,17100000
DK012,169,Høje-Taastrup,no,9083,Hedehusene Sogn,,6870,8100000
DK012,153,Brøndby,no,9084,Brøndby Strand Sogn,,14581,5500000
DK041,779,Skive,no,9085,Egeris Sogn,,7039,13800000
DK042,710,Favrskov,no,9086,Hadsten Sogn,,8011,15800000
DK032,607,Fredericia,no,9087,Hannerup Sogn,,9942,10300000
DK042,751,Aarhus,no,9088,Ellevang Sogn,,8966,6200000
DK012,151,Ballerup,no,9089,Pederstrup Sogn,,12161,6800000
DK042,751,Aarhus,no,9090,Helligånds Sogn,,8942,3400000
DK041,657,Herning,no,9091,Hedeager Sogn,,4537,2400000
DK032,630,Vejle,no,9092,Nørremarks Sogn,,7371,5600000
DK031,461,Odense,no,9093,Vollsmose Sogn,,11255,4000000
DK012,169,Høje-Taastrup,no,9094,Rønnevang Sogn,,7424,1800000
DK050,820,Vesthimmerlands,no,9095,Svingelbjerg Sogn,,178,12800000
DK042,751,Aarhus,no,9096,Ravnsbjerg Sogn,,8842,3900000
DK042,751,Aarhus,no,9097,Gellerup Sogn,,10513,3200000
DK013,217,Helsingør,no,9098,Sthens Sogn,,8379,3900000
DK032,561,Esbjerg,no,9099,Kvaglund Sogn,,4189,3400000
DK032,630,Vejle,no,9100,Bredballe Sogn,,8673,6900000
DK050,860,Hjørring,no,9101,Bistrup Sogn,,4240,20500000
DK042,710,Favrskov,no,9102,Ulstrupbro Sogn,,2257,6400000
DK013,217,Helsingør,no,9103,Mørdrup Sogn,,8540,7500000
DK042,746,Skanderborg,no,9104,Ry Sogn,,6050,6300000
DK021,253,Greve,no,9105,Karlslunde Strandsogn,,7077,4600000
DK032,561,Esbjerg,no,9106,Sædden Sogn,,10534,6700000
DK050,851,Aalborg,no,9107,Godthåb Sogn,,1937,9000000
DK021,253,Greve,no,9108,Mosede Sogn,,5002,2700000
DK022,390,Vordingborg,no,9109,Stensby Sogn,,1861,20300000
DK050,851,Aalborg,no,9110,Margrethe Sogn,,3554,2300000
DK022,370,Næstved,no,9111,Sankt Jørgens Sogn,,6985,2300000
DK042,766,Hedensted,no,9112,Juelsminde Sogn,,2987,4800000
DK013,250,Frederikssund,no,9113,Islebjerg Sogn,,3790,3900000
DK032,530,Billund,no,9114,Stenderup Sogn,,1045,30700000
DK012,153,Brøndby,no,9115,Nygårds Sogn,,6170,2500000
DK032,621,Kolding,no,9116,Simon Peters Sogn,,8047,4600000
DK021,259,Køge,no,9117,Boholte Sogn,,6431,2300000
DK031,420,Assens,no,9118,Broholm Sogn,,2602,9800000
DK041,657,Herning,no,9119,Kølkær Sogn,,951,48300000
DK041,657,Herning,no,9120,Kollund Sogn,,347,15000000
DK032,561,Esbjerg,no,9121,Gjesing Sogn,,8033,5600000
DK041,760,Ringkøbing-Skjern,no,9122,Tarm Sogn,,4106,16400000
DK041,756,Ikast-Brande,no,9123,Isenvad Sogn,,1090,58700000
DK041,760,Ringkøbing-Skjern,no,9124,Troldhede Sogn,,780,15100000
DK041,657,Herning,no,9125,Ilderhede Sogn,,475,20400000
DK041,791,Viborg,no,9126,Søndermark Sogn,,7189,15600000
DK050,787,Thisted,no,9127,Klitmøller Sogn,,919,19900000
DK050,787,Thisted,no,9129,Vorupør Sogn,,625,9500000
DK041,661,Holstebro,no,9130,Mejdal Sogn,,3433,10500000
DK031,461,Odense,no,9131,Hjallese Sogn,,9182,8500000
DK042,740,Silkeborg,no,9132,Virklund Sogn,,3432,14300000
DK011,101,København,no,9133,Tingbjerg Sogn,,7023,900000
DK012,165,Albertslund,no,9134,Opstandelseskirkens Sogn,,9127,3400000
DK042,751,Aarhus,no,9135,Skjoldhøj Sogn,,7904,8600000
DK050,851,Aalborg,no,9136,Vodskov Sogn,,4652,19900000
DK032,575,Vejen,no,9137,Askov Sogn,,2613,5900000
DK032,561,Esbjerg,no,9138,Hjerting Sogn,,7241,14800000
DK031,479,Svendborg,no,9139,Fredens Sogn,,5051,5100000
DK011,185,Tårnby,no,9140,Skelgårds Sogn,,13602,23900000
DK041,657,Herning,no,9141,Gullestrup Sogn,,1946,7800000
DK031,461,Odense,no,9142,Dyrup Sogn,,4154,8000000
DK042,740,Silkeborg,no,9143,Sejs-Svejbæk Sogn,,4189,7200000
DK022,330,Slagelse,no,9144,Nørrevang Sogn,,7757,12800000
DK013,223,Hørsholm,no,9145,Kokkedal Sogn,,5738,4000000
DK042,751,Aarhus,no,9146,Lystrup Sogn,,5388,3700000
DK042,751,Aarhus,no,9147,Skelager Sogn,,5530,1100000
DK031,461,Odense,no,9148,Tornbjerg Sogn,,7327,7700000
DK041,791,Viborg,no,9149,Houlkær Sogn,,5000,7000000
DK050,849,Jammerbugt,no,9150,Langeslund Sogn,,1499,28300000
DK042,730,Randers,no,9151,Enghøj Sogn,,7208,4500000
DK041,756,Ikast-Brande,no,9152,Fonnesbæk Sogn,,4996,12500000
DK032,573,Varde,no,9153,Agerbæk Sogn,,1577,26100000
DK013,219,Hillerød,no,9154,Grønnevang Sogn,,4562,11800000
DK013,201,Allerød,no,9155,Engholm Sogn,,6216,6400000
DK050,810,Brønderslev,no,9156,Agersted Sogn,,867,19800000
DK050,851,Aalborg,no,9157,Gistrup Sogn,,3749,6700000
DK042,751,Aarhus,no,9158,Skæring Sogn,,4847,7400000
DK042,707,Norddjurs,no,9159,Stenvad Sogn,,515,25100000
DK022,330,Slagelse,no,9160,Antvorskov Sogn,,5543,21400000
DK011,101,København,no,9161,Blågårdens Sogn,,12250,800000
DK022,370,Næstved,no,9162,Holsted Sogn,,9085,16800000
DK032,607,Fredericia,no,9163,Lyng Sogn,,5351,4900000
DK011,101,København,no,9164,Fredens-Nazaret Sogn,,4775,200000
DK011,101,København,no,9165,Sydhavn Sogn,,18374,4900000
DK042,746,Skanderborg,no,9166,Skanderborg Sogn,,15477,32400000
DK041,657,Herning,no,9167,Ørnhøj Sogn,,1232,48000000
DK041,791,Viborg,no,9168,Iglsø Sogn,,526,6700000
DK011,101,København,no,9169,Simeon-Sankt Johannes Sogn,,19011,1600000
DK041,657,Herning,no,9170,Ørre-Sinding Sogn,,902,56000000
DK042,706,Syddjurs,no,9171,Ebeltoft-Dråby-Handrup Sogn,,8696,0
DK041,760,Ringkøbing-Skjern,no,9172,Hvide Sande Sogn,,1315,2800000
DK050,846,Mariagerfjord,no,9173,Falslev-Vindblæs Sogn,,2887,0
DK011,101,København,no,9174,Vor Frue Sogn,,8199,900000
DK011,101,København,no,9175,Davids Sogn,,5986,200000
DK022,316,Holbæk,no,9176,Hjembæk-Svinninge Sogn,,3609,0
DK022,316,Holbæk,no,9177,Butterup-Tuse,,3156,19500000
DK032,550,Tønder,no,9178,Tønder Sogn,,7901,0
DK022,316,Holbæk,no,9179,Skamstrup-Frydendal Sogn,,1792,0
DK050,849,Jammerbugt,no,9180,Kollerup-Fjerritslev Sogn,,3685,0
DK011,147,Frederiksberg,no,9181,Frederiksberg Sogn,,16475,2100000
DK011,101,København,no,9182,Bellahøj-Utterslev Sogn,,14609,2700000
DK042,741,Samsø,no,9183,Samsø Sogn,,3710,0
DK050,846,Mariagerfjord,no,9184,Arden Sogn,,2723,21300000
DK011,101,København,no,9185,Vesterbro Sogn,,44140,0
DK013,260,Halsnæs,no,9186,Frederiksværk-Vinderød Sogn,,9004,0
DK050,851,Aalborg,no,9187,Romdrup-Klarup Sogn,,4851,0
DK032,630,Vejle,no,9188,Hvejsel Sogn,,1145,0
DK022,316,Holbæk,Sum of LAU2 7301+7302,9189,Stigs Bjergby-Mørkøv Sogn,,2583,28100000
DK011,101,København,Sum of LAU2 7025+7030,9190,Valby Søndre Sogn,,16300,2900000
DK022,316,Holbæk,Sum of LAU2 7292+7293,9192,Tuse Næs Sogn,,2273,35400000
DK041,657,Herning,no,9201,Feldborg Sogn,,829,0
DK041,661,Holstebro,no,9202,Vinderup Sogn,,3412,13000000
DK041,661,Holstebro,no,9203,Trandum Sogn,,464,36500000
DK041,661,Holstebro,no,9204,Herrup Sogn,,636,33300000
DK041,657,Herning,no,9205,Tiphede Sogn,,194,26300000
DK041,661,Holstebro,no,9206,Ellebæk Sogn,,5450,0
DK041,661,Holstebro,no,9207,Hogager Sogn,,302,24600000
DK041,671,Struer,no,9208,Hjerm Østre Sogn,,333,0
DK041,657,Herning,no,9209,Fasterholt Sogn,,431,0
DK041,657,Herning,no,9210,Karstoft Sogn,,430,48100000
DK041,756,Ikast-Brande,no,9211,Faurholt Sogn,,1058,0
DK041,756,Ikast-Brande,no,9212,Christianshede Sogn,,365,0
DK042,740,Silkeborg,no,9213,Grathe Sogn,,340,0
DK041,791,Viborg,no,9214,Bjerring Sogn,,2122,11700000
DK041,791,Viborg,no,9215,Hjermind Sogn,,1007,11900000
DK050,846,Mariagerfjord,no,9216,Øster Hurup Sogn,,946,31000000
DK050,840,Rebild,no,9217,Terndrup Sogn,,1736,11700000
DK050,810,Brønderslev,no,9220,Mylund Sogn,,261,18100000
DK050,810,Brønderslev,no,9221,Øster Hjermitslev Sogn,,454,29000000
DK050,810,Brønderslev,no,9223,Melholt Sogn,,417,21300000
DK050,810,Brønderslev,no,9224,Dorf Sogn,,348,0
DK050,851,Aalborg,no,9225,Hou Sogn,,1061,14000000
DK050,813,Frederikshavn,no,9226,Østervrå Sogn,,1769,26000000
DK050,851,Aalborg,no,9227,Gåser Sogn,,426,0
DK050,813,Frederikshavn,no,9228,Hulsig Sogn,,152,37200000
DK050,860,Hjørring,no,9229,Sørig Sogn,,272,26000000
DK050,813,Frederikshavn,no,9230,Jerup Sogn,,863,34200000
DK050,813,Frederikshavn,no,9231,Kvissel Sogn,,534,10400000
DK050,851,Aalborg,no,9232,Gudumholm Sogn,,1136,0
DK050,849,Jammerbugt,no,9234,Koldmose Sogn,,258,42300000
DK050,787,Thisted,no,9235,Stenbjerg Sogn,,159,16700000
DK050,773,Morsø,no,9236,Agerø Sogn,,26,4000000
DK050,851,Aalborg,no,9237,Rørdal Sogn,,309,8700000
DK050,840,Rebild,no,9238,Sørup Sogn,,556,12700000
DK013,190,Furesø,no,9239,Hareskov Sogn,,3752,3500000
DK013,217,Helsingør,no,9240,Gurre Sogn,,1014,0
DK013,219,Hillerød,no,9241,Gadevang Sogn,,1193,0
DK013,250,Frederikssund,no,9242,Skoven Sogn,,1131,30000000
DK013,270,Gribskov,no,9243,Villingerød Sogn,,1071,9400000
DK022,326,Kalundborg,no,9244,Reersø Sogn,,582,6300000
DK022,326,Kalundborg,no,9245,Alleshave Sogn,,92,0
DK022,306,Odsherred,no,9246,Lumsås Sogn,,858,0
DK022,390,Vordingborg,no,9247,Svinø Sogn,,205,14500000
DK022,360,Lolland,no,9248,Langø Sogn,,353,13000000
DK022,376,Guldborgsund,no,9249,Gedser Sogn,,766,0
DK022,360,Lolland,no,9250,Nøbbet Sogn,,338,19700000
DK031,410,Middelfart,no,9251,Padesø Sogn,,44,2900000
DK031,420,Assens,no,9251,Padesø Sogn,,221,5900000
DK031,480,Nordfyns,no,9251,Padesø Sogn,,314,16800000
DK031,461,Odense,no,9252,Stige Sogn,,3420,6100000
DK031,461,Odense,no,9253,Ravnebjerg Sogn,,563,0
DK031,482,Langeland,no,9254,Bagenkop Sogn,,550,0
DK031,410,Middelfart,no,9255,Røjleskov Sogn,,458,7600000
DK031,450,Nyborg,no,9256,Tårup Sogn,,597,15300000
DK031,450,Nyborg,no,9257,Hjulby Sogn,,214,2100000
DK031,479,Svendborg,no,9258,Lundeborg Sogn,,533,7000000
DK032,540,Sønderborg,no,9259,Adsbøl Sogn,,608,0
DK032,580,Aabenraa,no,9260,Genner Sogn,,967,14000000
DK042,766,Hedensted,no,9262,Klejs Sogn,,388,0
DK032,575,Vejen,no,9264,Stenderup Sogn,,363,13200000
DK032,530,Billund,no,9265,Urup Sogn,,248,31500000
DK032,530,Billund,no,9266,Nollund Sogn,,358,23400000
DK032,530,Billund,no,9267,Vesterhede Sogn,,375,25200000
DK032,575,Vejen,no,9268,Sankt Peders Sogn,,1573,13600000
DK032,575,Vejen,no,9269,Hovborg Sogn,,613,39000000
DK032,530,Billund,no,9270,Skjoldbjerg Sogn,,295,22800000
DK032,573,Varde,no,9271,Mosevrå Sogn,,114,34400000
DK032,573,Varde,no,9273,Rousthøje Sogn,,429,0
DK041,760,Ringkøbing-Skjern,no,9275,Væggerskilde Sogn,,350,27500000
DK041,760,Ringkøbing-Skjern,no,9276,Finderup Sogn,,344,0
DK041,760,Ringkøbing-Skjern,no,9277,Fjelstervang Sogn,,713,0
DK041,760,Ringkøbing-Skjern,no,9278,Haurvig Sogn,,246,25100000
DK041,760,Ringkøbing-Skjern,no,9279,Lyngvig Sogn,,1912,18900000
DK041,760,Ringkøbing-Skjern,no,9280,Lem Sogn,,1466,0
DK041,756,Ikast-Brande,no,9281,Skærlund Sogn,,192,0
DK041,756,Ikast-Brande,no,9282,Uhre Sogn,,502,0
DK032,630,Vejle,no,9283,Farre Sogn,,676,16200000
DK032,630,Vejle,no,9284,Vorslunde Sogn,,173,14100000
DK032,630,Vejle,no,9285,Langelund Sogn,,703,43100000
DK032,630,Vejle,no,9286,Vonge Sogn,,1027,24700000
DK041,756,Ikast-Brande,no,9288,Gludsted Sogn,,586,36100000
DK041,756,Ikast-Brande,no,9289,Hampen Sogn,,546,28100000
DK032,573,Varde,no,9291,Aal Sogn,,3632,0
DK022,316,Holbæk,no,9292,Vipperød Sogn,,4969,42700000
DK031,440,Kerteminde,no,9293,Kerteminde-Drigstrup Sogn,,6347,0
DK011,101,København,no,9999,Uoplyst Sogn,,3758,3900000
DK011,147,Frederiksberg,no,9999,Uoplyst Sogn,,544,0
DK012,151,Ballerup,no,9999,Uoplyst Sogn,,81,0
DK012,153,Brøndby,no,9999,Uoplyst Sogn,,240,0
DK011,155,Dragør,no,9999,Uoplyst Sogn,,47,0
DK012,157,Gentofte,no,9999,Uoplyst Sogn,,721,0
DK012,159,Gladsaxe,no,9999,Uoplyst Sogn,,241,0
DK012,163,Herlev,no,9999,Uoplyst Sogn,,27,0
DK012,165,Albertslund,no,9999,Uoplyst Sogn,,60,0
DK012,167,Hvidovre,no,9999,Uoplyst Sogn,,183,0
DK012,169,Høje-Taastrup,no,9999,Uoplyst Sogn,,5,0
DK012,173,Lyngby-Taarbæk,no,9999,Uoplyst Sogn,,305,0
DK011,185,Tårnby,no,9999,Uoplyst Sogn,,218,0
DK012,187,Vallensbæk,no,9999,Uoplyst Sogn,,34,0
DK013,190,Furesø,no,9999,Uoplyst Sogn,,196,0
DK013,201,Allerød,no,9999,Uoplyst Sogn,,39,0
DK013,210,Fredensborg,no,9999,Uoplyst Sogn,,143,0
DK013,217,Helsingør,no,9999,Uoplyst Sogn,,126,11500000
DK013,219,Hillerød,no,9999,Uoplyst Sogn,,126,13200000
DK013,223,Hørsholm,no,9999,Uoplyst Sogn,,27,0
DK013,230,Rudersdal,no,9999,Uoplyst Sogn,,105,0
DK013,240,Egedal,no,9999,Uoplyst Sogn,,48,0
DK013,250,Frederikssund,no,9999,Uoplyst Sogn,,76,0
DK021,253,Greve,no,9999,Uoplyst Sogn,,133,0
DK013,260,Halsnæs,no,9999,Uoplyst Sogn,,137,14700000
DK021,265,Roskilde,no,9999,Uoplyst Sogn,,183,0
DK021,269,Solrød,no,9999,Uoplyst Sogn,,4,0
DK013,270,Gribskov,no,9999,Uoplyst Sogn,,110,0
DK022,306,Odsherred,no,9999,Uoplyst Sogn,,4,24800000
DK022,316,Holbæk,no,9999,Uoplyst Sogn,,73,67800000
DK022,320,Faxe,no,9999,Uoplyst Sogn,,42,0
DK022,326,Kalundborg,no,9999,Uoplyst Sogn,,131,8200000
DK022,329,Ringsted,no,9999,Uoplyst Sogn,,66,0
DK022,330,Slagelse,no,9999,Uoplyst Sogn,,225,0
DK022,336,Stevns,no,9999,Uoplyst Sogn,,73,0
DK022,340,Sorø,no,9999,Uoplyst Sogn,,2,0
DK021,350,Lejre,no,9999,Uoplyst Sogn,,54,0
DK022,360,Lolland,no,9999,Uoplyst Sogn,,114,0
DK022,370,Næstved,no,9999,Uoplyst Sogn,,54,0
DK022,376,Guldborgsund,no,9999,Uoplyst Sogn,,134,7600000
DK022,390,Vordingborg,no,9999,Uoplyst Sogn,,91,0
DK014,400,Bornholm,no,9999,Uoplyst Sogn,,62,0
DK031,410,Middelfart,no,9999,Uoplyst Sogn,,31,0
DK031,420,Assens,no,9999,Uoplyst Sogn,,20,0
DK031,430,Faaborg-Midtfyn,no,9999,Uoplyst Sogn,,52,0
DK031,440,Kerteminde,no,9999,Uoplyst Sogn,,41,14000000
DK031,450,Nyborg,no,9999,Uoplyst Sogn,,42,0
DK031,461,Odense,no,9999,Uoplyst Sogn,,56,11200000
DK031,479,Svendborg,no,9999,Uoplyst Sogn,,136,0
DK031,480,Nordfyns,no,9999,Uoplyst Sogn,,26,0
DK031,482,Langeland,no,9999,Uoplyst Sogn,,8,10400000
DK031,492,Ærø,no,9999,Uoplyst Sogn,,2,0
DK032,510,Haderslev,no,9999,Uoplyst Sogn,,71,0
DK032,530,Billund,no,9999,Uoplyst Sogn,,33,0
DK032,540,Sønderborg,no,9999,Uoplyst Sogn,,99,12200000
DK032,561,Esbjerg,no,9999,Uoplyst Sogn,,218,0
DK032,563,Fanø,no,9999,Uoplyst Sogn,,4,0
DK032,573,Varde,no,9999,Uoplyst Sogn,,51,120300000
DK032,575,Vejen,no,9999,Uoplyst Sogn,,36,0
DK032,580,Aabenraa,no,9999,Uoplyst Sogn,,4,0
DK032,607,Fredericia,no,9999,Uoplyst Sogn,,118,0
DK042,615,Horsens,no,9999,Uoplyst Sogn,,185,0
DK032,621,Kolding,no,9999,Uoplyst Sogn,,158,0
DK032,630,Vejle,no,9999,Uoplyst Sogn,,225,30400000
DK041,657,Herning,no,9999,Uoplyst Sogn,,175,51900000
DK041,661,Holstebro,no,9999,Uoplyst Sogn,,49,5500000
DK041,665,Lemvig,no,9999,Uoplyst Sogn,,15,0
DK041,671,Struer,no,9999,Uoplyst Sogn,,27,16800000
DK042,706,Syddjurs,no,9999,Uoplyst Sogn,,58,73600000
DK042,707,Norddjurs,no,9999,Uoplyst Sogn,,12,0
DK042,710,Favrskov,no,9999,Uoplyst Sogn,,68,0
DK042,727,Odder,no,9999,Uoplyst Sogn,,21,0
DK042,730,Randers,no,9999,Uoplyst Sogn,,6,0
DK042,740,Silkeborg,no,9999,Uoplyst Sogn,,201,42400000
DK042,746,Skanderborg,no,9999,Uoplyst Sogn,,55,0
DK042,751,Aarhus,no,9999,Uoplyst Sogn,,238,0
DK041,756,Ikast-Brande,no,9999,Uoplyst Sogn,,111,121900000
DK041,760,Ringkøbing-Skjern,no,9999,Uoplyst Sogn,,83,53400000
DK042,766,Hedensted,no,9999,Uoplyst Sogn,,37,13900000
DK050,773,Morsø,no,9999,Uoplyst Sogn,,20,0
DK041,779,Skive,no,9999,Uoplyst Sogn,,84,0
DK050,787,Thisted,no,9999,Uoplyst Sogn,,41,0
DK041,791,Viborg,no,9999,Uoplyst Sogn,,189,0
DK050,810,Brønderslev,no,9999,Uoplyst Sogn,,61,29500000
DK050,813,Frederikshavn,no,9999,Uoplyst Sogn,,74,0
DK050,820,Vesthimmerlands,no,9999,Uoplyst Sogn,,48,0
DK050,840,Rebild,no,9999,Uoplyst Sogn,,18,0
DK050,846,Mariagerfjord,no,9999,Uoplyst Sogn,,56,36700000
DK050,849,Jammerbugt,no,9999,Uoplyst Sogn,,5,42000000
DK050,851,Aalborg,no,9999,Uoplyst Sogn,,606,60500000
DK050,860,Hjørring,no,9999,Uoplyst Sogn,,75,0
DK041,661,Holstebro,no,9999,,,2,5500000
DK032,550,,no,9999,Uoplyst Sogn,,,28400000
DK042,741,,no,9999,Uoplyst Sogn,,,113500000
