NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP 2015,AREA
ITC16,n.a.,004096,no,Genola,Genola,2625,13722600
ITC16,n.a.,004097,no,Gorzegno,Gorzegno,304,13970100
ITC16,n.a.,004098,no,Gottasecca,Gottasecca,148,13677100
ITC16,n.a.,004099,no,Govone,Govone,2203,18911000
ITC16,n.a.,004100,no,Grinzane Cavour,Grinzane Cavour,1995,3808300
ITC16,n.a.,004101,no,Guarene,Guarene,3596,13446100
ITC16,n.a.,004102,no,Igliano,Igliano,74,3404200
ITC16,n.a.,004103,no,Isasca,Isasca,76,5078500
ITC16,n.a.,004104,no,Lagnasco,Lagnasco,1453,17712700
ITC16,n.a.,004105,no,La Morra,La Morra,2724,24166200
ITC16,n.a.,004106,no,Lequio Berria,Lequio Berria,487,11829300
ITC16,n.a.,004107,no,Lequio Tanaro,Lequio Tanaro,782,12200600
ITC16,n.a.,004108,no,Lesegno,Lesegno,794,14241600
ITC16,n.a.,004109,no,Levice,Levice,231,15739200
ITC16,n.a.,004110,no,Limone Piemonte,Limone Piemonte,1485,70811500
ITC16,n.a.,004111,no,Lisio,Lisio,201,8228800
ITC16,n.a.,004112,no,Macra,Macra,59,24656600
ITC16,n.a.,004113,no,Magliano Alfieri,Magliano Alfieri,2153,9500200
ITC16,n.a.,004114,no,Magliano Alpi,Magliano Alpi,2253,33220900
ITC16,n.a.,004115,no,Mango,Mango,1308,20031300
ITC16,n.a.,004116,no,Manta,Manta,3787,11734600
ITC16,n.a.,004117,no,Marene,Marene,3175,28987400
ITC16,n.a.,004118,no,Margarita,Margarita,1441,11376400
ITC16,n.a.,004119,no,Marmora,Marmora,68,41126400
ITC16,n.a.,004120,no,Marsaglia,Marsaglia,245,13026000
ITC16,n.a.,004121,no,Martiniana Po,Martiniana Po,734,13280800
ITC16,n.a.,004122,no,Melle,Melle,292,27906100
ITC16,n.a.,004123,no,Moiola,Moiola,234,15068400
ITC16,n.a.,004124,no,Mombarcaro,Mombarcaro,268,20511400
ITC16,n.a.,004125,no,Mombasiglio,Mombasiglio,609,17350000
ITC16,n.a.,004126,no,Monastero di Vasco,Monastero di Vasco,1297,17438400
ITC16,n.a.,004127,no,Monasterolo Casotto,Monasterolo Casotto,89,7679700
ITC16,n.a.,004128,no,Monasterolo di Savigliano,Monasterolo di Savigliano,1371,14911600
ITC16,n.a.,004129,no,Monchiero,Monchiero,571,4990400
ITC16,n.a.,004130,no,Mondovì,Mondovì,22484,87053000
ITC16,n.a.,004131,no,Monesiglio,Monesiglio,645,12933200
ITC16,n.a.,004132,no,Monforte d'Alba,Monforte d'Alba,2056,25274800
ITC16,n.a.,004133,no,Montà,Montà,4733,26820800
ITC16,n.a.,004134,no,Montaldo di Mondovì,Montaldo di Mondovì,557,23580000
ITC16,n.a.,004135,no,Montaldo Roero,Montaldo Roero,844,11840500
ITC16,n.a.,004136,no,Montanera,Montanera,760,11627300
ITC16,n.a.,004137,no,Montelupo Albese,Montelupo Albese,529,6430400
ITC16,n.a.,004138,no,Montemale di Cuneo,Montemale di Cuneo,241,11104200
ITC16,n.a.,004139,no,Monterosso Grana,Monterosso Grana,505,42221700
ITC16,n.a.,004140,no,Monteu Roero,Monteu Roero,1634,24700200
ITC16,n.a.,004141,no,Montezemolo,Montezemolo,259,6936400
ITC16,n.a.,004142,no,Monticello d'Alba,Monticello d'Alba,2292,10235900
ITC16,n.a.,004143,no,Moretta,Moretta,4136,23993700
ITC16,n.a.,004144,no,Morozzo,Morozzo,2086,22192200
ITC16,n.a.,004145,no,Murazzano,Murazzano,834,27676300
ITC16,n.a.,004146,no,Murello,Murello,966,17328400
ITC16,n.a.,004147,no,Narzole,Narzole,3437,26183000
ITC16,n.a.,004148,no,Neive,Neive,3405,21303200
ITC16,n.a.,004149,no,Neviglie,Neviglie,382,7926300
ITC16,n.a.,004150,no,Niella Belbo,Niella Belbo,372,11518500
ITC16,n.a.,004151,no,Niella Tanaro,Niella Tanaro,1046,15707200
ITC16,n.a.,004152,no,Novello,Novello,987,11705700
ITC16,n.a.,004153,no,Nucetto,Nucetto,430,7808400
ITC16,n.a.,004154,no,Oncino,Oncino,76,47359900
ITC16,n.a.,004155,no,Ormea,Ormea,1617,124496000
ITC16,n.a.,004156,no,Ostana,Ostana,83,14087500
ITC16,n.a.,004157,no,Paesana,Paesana,2784,58270200
ITC16,n.a.,004158,no,Pagno,Pagno,585,8679900
ITC16,n.a.,004159,no,Pamparato,Pamparato,302,34512000
ITC16,n.a.,004160,no,Paroldo,Paroldo,211,12425100
ITC16,n.a.,004161,no,Perletto,Perletto,292,9893300
ITC16,n.a.,004162,no,Perlo,Perlo,116,10214500
ITC16,n.a.,004163,no,Peveragno,Peveragno,5543,67919700
ITC16,n.a.,004164,no,Pezzolo Valle Uzzone,Pezzolo Valle Uzzone,344,26569700
ITC16,n.a.,004165,no,Pianfei,Pianfei,2202,15310500
ITC16,n.a.,004166,no,Piasco,Piasco,2774,10621500
ITC16,n.a.,004167,no,Pietraporzio,Pietraporzio,77,55186400
ITC16,n.a.,004168,no,Piobesi d'Alba,Piobesi d'Alba,1288,4034800
ITC16,n.a.,004169,no,Piozzo,Piozzo,995,14304500
ITC16,n.a.,004170,no,Pocapaglia,Pocapaglia,3339,17477700
ITC16,n.a.,004171,no,Polonghera,Polonghera,1160,10314800
ITC16,n.a.,004172,no,Pontechianale,Pontechianale,179,94924300
ITC16,n.a.,004173,no,Pradleves,Pradleves,250,19293700
ITC16,n.a.,004174,no,Prazzo,Prazzo,170,52385900
ITC16,n.a.,004175,no,Priero,Priero,529,20010000
ITC16,n.a.,004176,no,Priocca,Priocca,2017,9030800
ITC16,n.a.,004177,no,Priola,Priola,701,27374300
ITC16,n.a.,004178,no,Prunetto,Prunetto,451,14361700
ITC16,n.a.,004179,no,Racconigi,Racconigi,10038,48057000
ITC16,n.a.,004180,no,Revello,Revello,4262,52470800
ITC16,n.a.,004181,no,Rifreddo,Rifreddo,1078,6843700
ITC16,n.a.,004182,no,Rittana,Rittana,109,11352200
ITC16,n.a.,004183,no,Roaschia,Roaschia,107,23837100
ITC16,n.a.,004184,no,Roascio,Roascio,97,6421300
ITC16,n.a.,004185,no,Robilante,Robilante,2306,25004200
ITC16,n.a.,004186,no,Roburent,Roburent,495,29810900
ITC16,n.a.,004187,no,Roccabruna,Roccabruna,1585,24299200
ITC16,n.a.,004188,no,Rocca Cigliè,Rocca Cigliè,142,7015300
ITC16,n.a.,004189,no,Rocca de' Baldi,Rocca de' Baldi,1662,26402700
ITC16,n.a.,004190,no,Roccaforte Mondovì,Roccaforte Mondovì,2085,84611800
ITC16,n.a.,004191,no,Roccasparvera,Roccasparvera,741,11240900
ITC16,n.a.,004192,no,Roccavione,Roccavione,2761,19149500
ITC16,n.a.,004193,no,Rocchetta Belbo,Rocchetta Belbo,167,4507700
ITC16,n.a.,004194,no,Roddi,Roddi,1607,9353200
ITC16,n.a.,004195,no,Roddino,Roddino,400,10585000
ITC16,n.a.,004196,no,Rodello,Rodello,980,8900500
ITC16,n.a.,004197,no,Rossana,Rossana,908,19916900
ITC16,n.a.,004198,no,Ruffia,Ruffia,367,7509200
ITC16,n.a.,004199,no,Sale delle Langhe,Sale delle Langhe,486,10505300
ITC16,n.a.,004200,no,Sale San Giovanni,Sale San Giovanni,183,8074400
ITC16,n.a.,004201,no,Saliceto,Saliceto,1323,24325800
ITC16,n.a.,004202,no,Salmour,Salmour,704,12696200
ITC16,n.a.,004203,no,Saluzzo,Saluzzo,16960,76591400
ITC16,n.a.,004204,no,Sambuco,Sambuco,92,46139900
ITC16,n.a.,004205,no,Sampeyre,Sampeyre,1022,98908400
ITC16,n.a.,004206,no,San Benedetto Belbo,San Benedetto Belbo,179,4845500
ITC16,n.a.,004207,no,San Damiano Macra,San Damiano Macra,430,54262600
ITC16,n.a.,004208,no,Sanfrè,Sanfrè,3040,15504300
ITC16,n.a.,004209,no,Sanfront,Sanfront,2395,39709400
ITC16,n.a.,004210,no,San Michele Mondovì,San Michele Mondovì,2003,18112200
ITC16,n.a.,004211,no,Sant'Albano Stura,Sant'Albano Stura,2422,27454800
ITC16,n.a.,004212,no,Santa Vittoria d'Alba,Santa Vittoria d'Alba,2795,10076000
ITC16,n.a.,004213,no,Santo Stefano Belbo,Santo Stefano Belbo,3984,23572500
ITC16,n.a.,004214,no,Santo Stefano Roero,Santo Stefano Roero,1390,13114400
ITC16,n.a.,004215,no,Savigliano,Savigliano,21441,110789300
ITC16,n.a.,004216,no,Scagnello,Scagnello,194,9388000
ITC16,n.a.,004217,no,Scarnafigi,Scarnafigi,2162,30498400
ITC16,n.a.,004218,no,Serralunga d'Alba,Serralunga d'Alba,564,8390900
ITC16,n.a.,004219,no,Serravalle Langhe,Serravalle Langhe,315,8899700
ITC16,n.a.,004220,no,Sinio,Sinio,522,8601300
ITC16,n.a.,004221,no,Somano,Somano,356,11685000
ITC16,n.a.,004222,no,Sommariva del Bosco,Sommariva del Bosco,6361,35416100
ITC16,n.a.,004223,no,Sommariva Perno,Sommariva Perno,2797,17093700
ITC16,n.a.,004224,no,Stroppo,Stroppo,103,28096100
ITC16,n.a.,004225,no,Tarantasca,Tarantasca,2122,12201800
ITC16,n.a.,004226,no,Torre Bormida,Torre Bormida,200,7183000
ITC16,n.a.,004227,no,Torre Mondovì,Torre Mondovì,498,18537900
ITC16,n.a.,004228,no,Torre San Giorgio,Torre San Giorgio,730,5390200
ITC16,n.a.,004229,no,Torresina,Torresina,52,3822600
ITC16,n.a.,004230,no,Treiso,Treiso,820,9595800
ITC16,n.a.,004231,no,Trezzo Tinella,Trezzo Tinella,331,10525500
ITC16,n.a.,004232,no,Trinità,Trinità,2263,28337100
ITC16,n.a.,004233,no,Valdieri,Valdieri,935,153315000
ITC16,n.a.,004234,no,Valgrana,Valgrana,786,23102000
ITC16,n.a.,004235,no,Valloriate,Valloriate,109,16956200
ITC16,n.a.,004236,no,Valmala,Valmala,52,10920200
ITC16,n.a.,004237,no,Venasca,Venasca,1437,20394100
ITC16,n.a.,004238,no,Verduno,Verduno,588,7157200
ITC16,n.a.,004239,no,Vernante,Vernante,1178,62057200
ITC16,n.a.,004240,no,Verzuolo,Verzuolo,6459,26132400
ITC16,n.a.,004241,no,Vezza d'Alba,Vezza d'Alba,2287,14069000
ITC16,n.a.,004242,no,Vicoforte,Vicoforte,3136,25736700
ITC16,n.a.,004243,no,Vignolo,Vignolo,2600,7941800
ITC16,n.a.,004244,no,Villafalletto,Villafalletto,2925,29732900
ITC16,n.a.,004245,no,Villanova Mondovì,Villanova Mondovì,5792,28288200
ITC16,n.a.,004246,no,Villanova Solaro,Villanova Solaro,772,14788600
ITC16,n.a.,004247,no,Villar San Costanzo,Villar San Costanzo,1547,19496100
ITC16,n.a.,004248,no,Vinadio,Vinadio,644,183172000
ITC16,n.a.,004249,no,Viola,Viola,391,21067600
ITC16,n.a.,004250,no,Vottignasco,Vottignasco,537,8090200
ITC17,n.a.,005001,no,Agliano Terme,Agliano Terme,1642,15448700
ITC17,n.a.,005002,no,Albugnano,Albugnano,529,9540000
ITC17,n.a.,005003,no,Antignano,Antignano,974,10861000
ITC17,n.a.,005004,no,Aramengo,Aramengo,607,11412600
ITC17,n.a.,005005,no,Asti,Asti,76202,151313600
ITC17,n.a.,005006,no,Azzano d'Asti,Azzano d'Asti,391,6434200
ITC17,n.a.,005007,no,Baldichieri d'Asti,Baldichieri d'Asti,1110,5066100
ITC17,n.a.,005008,no,Belveglio,Belveglio,350,5279700
ITC17,n.a.,005009,no,Berzano di San Pietro,Berzano di San Pietro,415,7343100
ITC17,n.a.,005010,no,Bruno,Bruno,321,8900900
ITC17,n.a.,005011,no,Bubbio,Bubbio,893,15762300
ITC17,n.a.,005012,no,Buttigliera d'Asti,Buttigliera d'Asti,2626,19161100
ITC17,n.a.,005013,no,Calamandrana,Calamandrana,1761,12788600
ITC17,n.a.,005014,no,Calliano,Calliano,1317,17293300
ITC17,n.a.,005015,no,Calosso,Calosso,1279,15715100
ITC17,n.a.,005016,no,Camerano Casasco,Camerano Casasco,471,6892400
ITC17,n.a.,005017,no,Canelli,Canelli,10485,23433000
ITC17,n.a.,005018,no,Cantarana,Cantarana,982,9721500
ITC17,n.a.,005019,no,Capriglio,Capriglio,290,5056600
ITC17,n.a.,005020,no,Casorzo,Casorzo,633,12648200
ITC17,n.a.,005021,no,Cassinasco,Cassinasco,611,11839300
ITC17,n.a.,005022,no,Castagnole delle Lanze,Castagnole delle Lanze,3798,21565100
ITC17,n.a.,005023,no,Castagnole Monferrato,Castagnole Monferrato,1245,17337600
ITC17,n.a.,005024,no,Castel Boglione,Castel Boglione,609,11862400
ITC17,n.a.,005025,no,Castell'Alfero,Castell'Alfero,2763,20088400
ITC17,n.a.,005026,no,Castellero,Castellero,302,4288300
ITC17,n.a.,005027,no,Castelletto Molina,Castelletto Molina,180,3066300
ITC17,n.a.,005028,no,Castello di Annone,Castello di Annone,1860,23178900
ITC17,n.a.,005029,no,Castelnuovo Belbo,Castelnuovo Belbo,895,9550000
ITC17,n.a.,005030,no,Castelnuovo Calcea,Castelnuovo Calcea,759,8204100
ITC17,n.a.,005031,no,Castelnuovo Don Bosco,Castelnuovo Don Bosco,3272,21607100
ITC17,n.a.,005032,no,Castel Rocchero,Castel Rocchero,395,5627400
ITC17,n.a.,005033,no,Cellarengo,Cellarengo,720,10847800
ITC17,n.a.,005034,no,Celle Enomondo,Celle Enomondo,484,5592900
ITC17,n.a.,005035,no,Cerreto d'Asti,Cerreto d'Asti,224,4818700
ITC17,n.a.,005036,no,Cerro Tanaro,Cerro Tanaro,626,4652900
ITC17,n.a.,005037,no,Cessole,Cessole,403,11778000
ITC17,n.a.,005038,no,Chiusano d'Asti,Chiusano d'Asti,220,2417100
ITC17,n.a.,005039,no,Cinaglio,Cinaglio,446,5504600
ITC17,n.a.,005040,no,Cisterna d'Asti,Cisterna d'Asti,1245,10732800
ITC17,n.a.,005041,no,Coazzolo,Coazzolo,302,4048900
ITC17,n.a.,005042,no,Cocconato,Cocconato,1493,16522800
ITC17,n.a.,005044,no,Corsione,Corsione,218,5082500
ITC17,n.a.,005045,no,Cortandone,Cortandone,329,5023200
ITC17,n.a.,005046,no,Cortanze,Cortanze,277,4476600
ITC17,n.a.,005047,no,Cortazzone,Cortazzone,654,10333400
ITC17,n.a.,005048,no,Cortiglione,Cortiglione,571,8425500
ITC17,n.a.,005049,no,Cossombrato,Cossombrato,528,5398800
ITC17,n.a.,005050,no,Costigliole d'Asti,Costigliole d'Asti,5914,36943800
ITC17,n.a.,005051,no,Cunico,Cunico,496,6753200
